time,"V(CLK)","V(A)","V(B)","V(CIN)","V(COUT)","V(S)"
6.225000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.431721e-13,3.329710e-14
6.250000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.112333e-13,3.535500e-14
6.275000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.586076e-14,2.467188e-14
6.300000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.079592e-14,7.225556e-15
6.325000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.670657e-14,-9.572179e-15
6.350000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.354729e-13,-1.967774e-14
6.375000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.397637e-13,-2.032852e-14
6.400000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.120933e-13,-1.255511e-14
6.425000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.303722e-14,-3.039605e-16
6.450000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.613043e-15,1.132425e-14
6.475000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.910414e-14,1.801873e-14
6.500000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.594770e-14,1.768769e-14
6.525000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.821770e-14,1.095507e-14
6.550000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.829552e-14,6.690857e-16
6.575000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.430971e-14,-9.299240e-15
6.600000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.262944e-14,-1.548039e-14
6.625000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.175352e-14,-1.595656e-14
6.650000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.557413e-14,-1.088075e-14
6.675000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.164796e-14,-2.260247e-15
6.700000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.277249e-14,6.853744e-15
6.725000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.568822e-14,1.344694e-14
6.750000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.121639e-14,1.551700e-14
6.775000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.045425e-14,1.264379e-14
6.800000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.749851e-14,6.004891e-15
6.825000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.178135e-14,-2.113912e-15
6.850000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.646100e-14,-9.113114e-15
6.875000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.879787e-15,-1.291410e-14
6.900000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.010688e-14,-1.255709e-14
6.925000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.038257e-14,-8.415091e-15
6.950000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.143716e-14,-1.981279e-15
6.975000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.395774e-14,4.666610e-15
7.000000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.105493e-14,9.531403e-15
7.025000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.921002e-15,1.128830e-14
7.050000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.380636e-14,9.630604e-15
7.075000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.883305e-14,5.281217e-15
7.100000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.728387e-14,-2.970548e-16
7.125000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.046323e-14,-5.386228e-15
7.150000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.068411e-15,-8.538626e-15
7.175000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.781849e-15,-8.977631e-15
7.200000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.352257e-14,-6.775480e-15
7.225000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.483531e-14,-2.766665e-15
7.250000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.188438e-14,1.751089e-15
7.275000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.075373e-15,5.431389e-15
7.300000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.229699e-16,7.271156e-15
7.325000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.881246e-15,6.876873e-15
7.350000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.608450e-15,4.533319e-15
7.375000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.278292e-15,1.068301e-15
7.400000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.426676e-15,-2.429492e-15
7.425000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.257276e-15,-4.945469e-15
7.450000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.807661e-15,-5.828302e-15
7.475000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.578711e-15,-4.952594e-15
7.500000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.421754e-15,-2.712954e-15
7.525000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.363319e-15,1.304410e-16
7.550000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.984250e-15,2.703089e-15
7.575000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.693541e-16,4.278685e-15
7.600000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.203138e-15,4.481252e-15
7.625000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.516208e-15,3.365817e-15
7.650000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.557861e-15,1.368644e-15
7.675000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.517621e-15,-8.526897e-16
7.700000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.711049e-16,-2.629867e-15
7.725000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.085151e-16,-3.480912e-15
7.750000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.028303e-15,-3.238007e-15
7.775000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.511154e-15,-2.068860e-15
7.800000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.234597e-15,-3.997634e-16
7.825000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.400104e-15,1.233599e-15
7.850000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.337756e-16,2.353200e-15
7.875000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.276515e-16,2.676453e-15
7.900000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.233599e-15,2.182092e-15
7.925000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.377194e-15,1.092197e-15
7.950000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.098555e-15,-2.133094e-16
7.975000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.496061e-16,-1.327649e-15
8.000000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.333197e-17,-1.938858e-15
8.025000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.846827e-16,-1.914524e-15
8.050000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.646377e-16,-1.325127e-15
8.075000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.753799e-16,-4.029422e-16
8.100000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.609743e-16,5.445639e-16
8.125000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.148123e-16,1.231407e-15
8.150000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.042258e-17,1.479574e-15
8.175000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.356390e-16,1.261003e-15
8.200000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.827414e-16,6.901317e-16
8.225000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.750684e-16,-2.543052e-17
8.250000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.411197e-16,-6.545070e-16
8.275000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.337295e-16,-1.018098e-15
8.300000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.177227e-17,-1.036513e-15
8.325000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.512360e-16,-7.416504e-16
8.350000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.360775e-16,-2.572648e-16
8.375000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.275276e-16,2.486053e-16
8.400000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.380823e-16,6.218420e-16
8.425000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.006259e-16,7.637925e-16
8.450000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.362650e-17,6.594397e-16
8.475000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.585023e-16,3.685233e-16
8.500000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.170363e-16,1.096143e-18
8.525000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.100210e-16,-3.222661e-16
8.550000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.453486e-16,-5.089392e-16
8.575000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.548994e-17,-5.181468e-16
8.600000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.831481e-17,-3.692906e-16
8.625000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.373467e-16,-1.267141e-16
8.650000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.733002e-16,1.240834e-16
8.675000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.585023e-16,3.056047e-16
8.700000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.009548e-16,3.706060e-16
8.725000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.170363e-17,3.145931e-16
8.750000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.612253e-17,1.700118e-16
8.775000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.102720e-16,-7.892230e-18
8.800000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.257276e-16,-1.600369e-16
8.825000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.034759e-16,-2.431245e-16
8.850000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.173795e-17,-2.402746e-16
8.875000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.150950e-17,-1.644215e-16
8.900000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.598781e-17,-4.801107e-17
8.925000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.624136e-17,6.708396e-17
8.950000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.536445e-17,1.462255e-16
8.975000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.631666e-17,1.692445e-16
9.000000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.104595e-17,1.371275e-16
9.025000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.663628e-17,6.686473e-17
9.050000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.127440e-17,-1.424986e-17
9.075000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.300313e-17,-7.957999e-17
9.100000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.182247e-17,-1.110393e-16
9.125000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.145931e-17,-1.032567e-16
9.150000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.371101e-18,-6.489167e-17
9.175000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.704964e-17,-1.139989e-17
9.200000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.458793e-17,3.792655e-17
9.225000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.283410e-17,6.807049e-17
9.250000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.595349e-17,7.278390e-17
9.275000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.426831e-18,5.393024e-17
9.300000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.731906e-17,2.137479e-17
9.325000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.595349e-17,-1.359217e-17
9.350000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.066691e-17,-3.880347e-17
9.375000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.244584e-17,-4.790145e-17
9.400000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.479793e-17,-4.099575e-17
9.425000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.699944e-18,-2.192286e-17
9.450000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.279978e-17,1.315372e-18
9.475000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.036316e-17,2.027865e-17
9.500000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.773242e-17,3.047278e-17
9.525000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.731906e-17,2.915741e-17
9.550000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.753829e-18,1.907289e-17
9.575000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.172873e-17,4.384572e-18
9.600000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.049788e-17,-9.536445e-18
9.625000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.137479e-17,-1.786713e-17
9.650000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.556523e-17,-1.940173e-17
9.675000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.590330e-18,-1.424986e-17
9.700000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.699944e-18,-5.371101e-18
9.725000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.370179e-17,3.617272e-18
9.750000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.622292e-17,1.019413e-17
9.775000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.381140e-17,1.249603e-17
9.800000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.124930e-18,1.052297e-17
9.825000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.769145e-19,5.480715e-18
9.850000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.673002e-18,-6.576859e-19
9.875000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.129027e-17,-5.261487e-18
9.900000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.041336e-17,-7.453773e-18
9.925000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.015316e-18,-7.015316e-18
9.950000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.973058e-18,-3.946115e-18
9.975000e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.055729e-18,-5.480715e-19
1.000000e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.673002e-18,2.849972e-18
1.002500e-10,8.271300e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.139989e-17,4.099575e-17
1.005000e-10,1.654260e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.904779e-17,2.754608e-16
1.007500e-10,2.481390e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.078605e-16,1.232832e-15
1.010000e-10,3.308520e-04,0.000000e+00,0.000000e+00,0.000000e+00,3.794847e-16,4.319900e-15
1.012500e-10,4.135650e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.157527e-15,1.278410e-14
1.015000e-10,4.962780e-04,0.000000e+00,0.000000e+00,0.000000e+00,3.114581e-15,3.334029e-14
1.017500e-10,5.789910e-04,0.000000e+00,0.000000e+00,0.000000e+00,7.567114e-15,7.865462e-14
1.020000e-10,6.617040e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.689990e-14,1.707912e-13
1.022500e-10,7.444170e-04,0.000000e+00,0.000000e+00,0.000000e+00,3.513862e-14,3.455259e-13
1.025000e-10,8.271300e-04,0.000000e+00,0.000000e+00,0.000000e+00,6.865035e-14,6.571445e-13
1.027500e-10,7.444170e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.269036e-13,1.182894e-12
1.030000e-10,6.617040e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.231634e-13,2.025998e-12
1.032500e-10,5.789910e-04,0.000000e+00,0.000000e+00,0.000000e+00,3.749368e-13,3.315761e-12
1.035000e-10,4.962780e-04,0.000000e+00,0.000000e+00,0.000000e+00,6.039525e-13,5.203450e-12
1.037500e-10,4.135650e-04,0.000000e+00,0.000000e+00,0.000000e+00,9.354693e-13,7.853050e-12
1.040000e-10,3.308520e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.396793e-12,1.142706e-11
1.042500e-10,2.481390e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.015028e-12,1.606891e-11
1.045000e-10,1.654260e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.814311e-12,2.188512e-11
1.047500e-10,8.271300e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.813020e-12,2.893158e-11
1.050000e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.021619e-12,3.720898e-11
1.052500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,6.441912e-12,4.667110e-11
1.055000e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.068259e-12,5.724716e-11
1.057500e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.890988e-12,6.887548e-11
1.060000e-10,-8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,1.190153e-11,8.154050e-11
1.062500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,1.409814e-11,9.530149e-11
1.065000e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.649039e-11,1.102993e-10
1.067500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,1.910039e-11,1.267297e-10
1.070000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,2.195887e-11,1.447796e-10
1.072500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,2.509557e-11,1.645328e-10
1.075000e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.852484e-11,1.858671e-10
1.077500e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.222973e-11,2.083756e-10
1.080000e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.614988e-11,2.313554e-10
1.082500e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.017948e-11,2.538995e-10
1.085000e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.418149e-11,2.751146e-10
1.087500e-10,-8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,4.802164e-11,2.944564e-10
1.090000e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.162133e-11,3.121374e-10
1.092500e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.502267e-11,3.295242e-10
1.095000e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.845266e-11,3.494141e-10
1.097500e-10,-8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,6.236953e-11,3.760816e-10
1.100000e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.747320e-11,4.150130e-10
1.102500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,7.466655e-11,4.723145e-10
1.105000e-10,-8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,8.496386e-11,5.538666e-10
1.107500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,9.935623e-11,6.643856e-10
1.110000e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.186576e-10,8.066089e-10
1.112500e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.433664e-10,9.808423e-10
1.115000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,1.735807e-10,1.185038e-09
1.117500e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.089960e-10,1.415439e-09
1.120000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,2.489966e-10,1.667665e-09
1.122500e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.928238e-10,1.937918e-09
1.125000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,3.397769e-10,2.223921e-09
1.127500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,3.893837e-10,2.525179e-09
1.130000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,4.414754e-10,2.842332e-09
1.132500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,4.961196e-10,3.175656e-09
1.135000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,5.534117e-10,3.523101e-09
1.137500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,6.131731e-10,3.878593e-09
1.140000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,6.746685e-10,4.231479e-09
1.142500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,7.364781e-10,4.567929e-09
1.145000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,7.966692e-10,4.874761e-09
1.147500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,8.533578e-10,5.145573e-09
1.150000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,9.056562e-10,5.388275e-09
1.152500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,9.548687e-10,5.632260e-09
1.155000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,1.005676e-09,5.933074e-09
1.157500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,1.066970e-09,6.372572e-09
1.160000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,1.151974e-09,7.053051e-09
1.162500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,1.277408e-09,8.085260e-09
1.165000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,1.461643e-09,9.572046e-09
1.167500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,1.722110e-09,1.159133e-08
1.170000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,2.072535e-09,1.418342e-08
1.172500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,2.520744e-09,1.734751e-08
1.175000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,3.067758e-09,2.104932e-08
1.177500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,3.708578e-09,2.523862e-08
1.180000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,4.434712e-09,2.987262e-08
1.182500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,5.237772e-09,3.493689e-08
1.185000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,6.112949e-09,4.045431e-08
1.187500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,7.060914e-09,4.647473e-08
1.190000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,8.086911e-09,5.304367e-08
1.192500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,9.196552e-09,6.015579e-08
1.195000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,1.038894e-08,6.770696e-08
1.197500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,1.164905e-08,7.546354e-08
1.200000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,1.294217e-08,8.306804e-08
1.202500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,1.421357e-08,9.009389e-08
1.205000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,1.539595e-08,9.615157e-08
1.207500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,1.642532e-08,1.010340e-07
1.210000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,1.726422e-08,1.048779e-07
1.212500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,1.792867e-08,1.083099e-07
1.215000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,1.851367e-08,1.125398e-07
1.217500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,1.921010e-08,1.193500e-07
1.220000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,2.030465e-08,1.309361e-07
1.222500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,2.215859e-08,1.496197e-07
1.225000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,2.516678e-08,1.774787e-07
1.227500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,2.970207e-08,2.159631e-07
1.230000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,3.605832e-08,2.656163e-07
