time,"V(CIN)","V(B)","V(A)","V(CLK)","V(COUT)","V(S)"
5.765000e-10,8.437741e-07,-3.004661e-07,-1.212222e-05,6.550498e-08,3.470288e-10,-3.212217e-09
5.767500e-10,2.368144e-06,-5.020827e-07,7.636016e-06,7.268059e-08,8.259023e-09,-7.450745e-10
5.770000e-10,2.955945e-06,-5.733974e-07,2.331293e-05,5.945201e-08,1.329583e-08,2.209961e-09
5.772500e-10,2.551133e-06,-4.883485e-07,3.083246e-05,2.880129e-08,1.421623e-08,4.493857e-09
5.775000e-10,1.414342e-06,-2.632667e-07,2.888309e-05,-1.090362e-08,1.114132e-08,5.293500e-09
5.777500e-10,-1.920211e-09,4.522682e-08,1.896982e-05,-4.824296e-08,5.375989e-09,4.399345e-09
5.780000e-10,-1.219882e-06,3.543194e-07,4.695949e-06,-7.209248e-08,-1.105857e-09,2.222282e-09
5.782500e-10,-1.888704e-06,5.775908e-07,-9.450823e-06,-7.499174e-08,-6.322426e-09,-4.087933e-10
5.785000e-10,-1.877606e-06,6.497742e-07,-1.945421e-05,-5.550403e-08,-8.877571e-09,-2.574042e-09
5.787500e-10,-1.287626e-06,5.464010e-07,-2.288250e-05,-1.881912e-08,-8.315753e-09,-3.587969e-09
5.790000e-10,-3.875660e-07,2.922517e-07,-1.944412e-05,2.463077e-08,-5.157467e-09,-3.211841e-09
5.792500e-10,4.955721e-07,-4.434506e-08,-1.085742e-05,6.216850e-08,-6.388516e-10,-1.693186e-09
5.795000e-10,1.089245e-06,-3.701651e-07,-1.366199e-07,8.260941e-08,3.734499e-09,3.624678e-10
5.797500e-10,1.253485e-06,-5.935508e-07,9.427713e-06,7.962234e-08,6.665698e-09,2.226757e-09
5.800000e-10,1.004456e-06,-6.510103e-07,1.525063e-05,5.369390e-08,7.430095e-09,3.300833e-09
5.802500e-10,4.848460e-07,-5.260173e-07,1.611011e-05,1.208298e-08,6.028049e-09,3.299517e-09
5.805000e-10,-1.007877e-07,-2.542418e-07,1.233228e-05,-3.324773e-08,3.104557e-09,2.313839e-09
5.807500e-10,-5.598763e-07,8.655100e-08,5.515400e-06,-6.912594e-08,-3.143667e-10,7.444240e-10
5.810000e-10,-7.703990e-07,3.990572e-07,-2.069997e-06,-8.505626e-08,-3.169404e-09,-8.588096e-10
5.812500e-10,-7.080523e-07,5.947701e-07,-8.198503e-06,-7.633800e-08,-4.686565e-09,-1.988632e-09
5.815000e-10,-4.380920e-07,6.196481e-07,-1.131196e-05,-4.547661e-08,-4.575000e-09,-2.338749e-09
5.817500e-10,-7.987860e-08,4.694922e-07,-1.088351e-05,-1.460036e-09,-3.058706e-09,-1.881022e-09
5.820000e-10,2.400391e-07,1.905426e-07,-7.449320e-06,4.288836e-08,-7.515848e-10,-8.456481e-10
5.822500e-10,4.291536e-07,-1.347408e-07,-2.334123e-06,7.469022e-08,1.569059e-09,3.788773e-10
5.825000e-10,4.521843e-07,-4.123265e-07,2.818203e-06,8.479752e-08,3.211554e-09,1.385423e-09
5.827500e-10,3.319902e-07,-5.642361e-07,6.551337e-06,7.045674e-08,3.764793e-09,1.878812e-09
5.830000e-10,1.319510e-07,-5.508984e-07,7.988241e-06,3.606695e-08,3.187420e-09,1.756912e-09
5.832500e-10,-7.125241e-08,-3.816808e-07,7.008006e-06,-8.178642e-09,1.777098e-09,1.121986e-09
5.835000e-10,-2.141371e-07,-1.107205e-07,4.184779e-06,-4.934542e-08,4.295126e-11,2.263542e-10
5.837500e-10,-2.639456e-07,1.803290e-07,5.383708e-07,-7.558155e-08,-1.469624e-09,-6.232687e-10
5.840000e-10,-2.232229e-07,4.071113e-07,-2.807711e-06,-7.957118e-08,-2.344294e-09,-1.168067e-09
5.842500e-10,-1.223093e-07,5.073020e-07,-4.953475e-06,-6.059941e-08,-2.401460e-09,-1.273118e-09
5.845000e-10,-4.385135e-09,4.579134e-07,-5.446674e-06,-2.463952e-08,-1.723238e-09,-9.560750e-10
5.847500e-10,9.069100e-08,2.803249e-07,-4.354830e-06,1.752836e-08,-5.982090e-10,-3.647522e-10
5.850000e-10,1.382933e-07,3.205006e-08,-2.182751e-06,5.357267e-08,5.881681e-10,2.837027e-10
5.852500e-10,1.336886e-07,-2.117541e-07,3.236827e-07,7.324837e-08,1.478600e-09,7.786717e-10
5.855000e-10,8.941396e-08,-3.811096e-07,2.418453e-06,7.133466e-08,1.845690e-09,9.814601e-10
5.857500e-10,2.770213e-08,-4.314111e-07,3.566460e-06,4.902285e-08,1.643172e-09,8.608190e-10
5.860000e-10,-2.859967e-08,-3.551242e-07,3.567630e-06,1.338600e-08,9.976382e-10,4.907336e-10
5.862500e-10,-6.338860e-08,-1.819340e-07,2.569837e-06,-2.486026e-08,1.504393e-10,1.534951e-11
5.865000e-10,-7.092687e-08,3.209660e-08,9.819999e-07,-5.459659e-08,-6.270993e-10,-4.042803e-10
5.867500e-10,-5.533456e-08,2.225265e-07,-6.745621e-07,-6.755407e-08,-1.116930e-09,-6.428400e-10
5.870000e-10,-2.700495e-08,3.359268e-07,-1.926710e-06,-6.062504e-08,-1.211722e-09,-6.462573e-10
5.872500e-10,2.202174e-09,3.448141e-07,-2.475870e-06,-3.658196e-08,-9.327804e-10,-4.407682e-10
5.875000e-10,2.312225e-08,2.539774e-07,-2.259490e-06,-3.048238e-09,-4.080433e-10,-1.156051e-10
5.877500e-10,3.156547e-08,9.688060e-08,-1.438453e-06,2.991186e-08,1.784647e-10,2.122975e-10
5.880000e-10,2.839563e-08,-7.613473e-08,-3.230101e-07,5.282252e-08,6.473644e-10,4.384217e-10
5.882500e-10,1.791146e-08,-2.137974e-07,7.342182e-07,5.952960e-08,8.757846e-10,5.023726e-10
5.885000e-10,5.495721e-09,-2.789942e-07,1.443515e-06,4.884679e-08,8.262666e-10,4.020550e-10
5.887500e-10,-4.479353e-09,-2.585854e-07,1.651732e-06,2.467756e-08,5.471094e-10,1.877708e-10
5.890000e-10,-9.825968e-09,-1.654147e-07,1.367455e-06,-5.355679e-09,1.476172e-10,-5.965977e-11
5.892500e-10,-1.061496e-08,-3.249782e-08,7.370245e-07,-3.230540e-08,-2.413790e-10,-2.580216e-10
5.895000e-10,-8.412254e-09,9.828589e-08,-1.518508e-08,-4.856560e-08,-5.083485e-10,-3.500039e-10
5.897500e-10,-5.187265e-09,1.892073e-07,-6.605460e-07,-5.001591e-08,-5.911494e-10,-3.186177e-10
5.900000e-10,-2.404186e-09,2.174034e-07,-1.031376e-06,-3.703960e-08,-4.889497e-10,-1.880387e-10
5.902500e-10,-6.111305e-10,1.803065e-07,-1.060286e-06,-1.417396e-08,-2.547915e-10,-1.123991e-11
5.905000e-10,4.354696e-10,9.462196e-08,-7.859024e-07,1.143377e-08,2.659404e-11,1.501536e-10
5.907500e-10,1.306727e-09,-1.028678e-08,-3.276676e-07,3.224821e-08,2.673980e-10,2.464811e-10
5.910000e-10,2.396493e-09,-1.021591e-07,1.590648e-07,4.255732e-08,4.026327e-10,2.544953e-10
5.912500e-10,3.632046e-09,-1.555705e-07,5.322005e-07,4.002576e-08,4.061286e-10,1.817299e-10
5.915000e-10,4.511164e-09,-1.587545e-07,7.016444e-07,2.617305e-08,2.932347e-10,6.054121e-11
5.917500e-10,4.406260e-09,-1.157551e-07,6.478779e-07,5.699101e-09,1.111247e-10,-6.508233e-11
5.920000e-10,2.955959e-09,-4.370638e-08,4.177755e-07,-1.507655e-08,-7.890069e-11,-1.548881e-10
5.922500e-10,3.382656e-10,3.349067e-08,1.019762e-07,-3.015133e-08,-2.209652e-10,-1.847335e-10
5.925000e-10,-2.712269e-09,9.286660e-08,-1.971704e-07,-3.556187e-08,-2.801150e-10,-1.523581e-10
5.927500e-10,-5.156623e-09,1.190362e-07,-3.965896e-07,-3.040153e-08,-2.497890e-10,-7.548567e-11
5.930000e-10,-6.063085e-09,1.079344e-07,-4.536374e-07,-1.688069e-08,-1.501215e-10,1.622170e-11
5.932500e-10,-4.999967e-09,6.682423e-08,-3.726698e-07,5.251474e-10,-1.873758e-11,9.204169e-11
5.935000e-10,-2.240384e-09,1.095723e-08,-1.971221e-07,1.652962e-08,1.023390e-10,1.300756e-10
5.937500e-10,1.309275e-09,-4.177052e-08,8.616812e-09,2.662576e-08,1.793825e-10,1.230951e-10
5.940000e-10,4.431359e-09,-7.636902e-08,1.808499e-07,2.833817e-08,1.956490e-10,7.898017e-11
5.942500e-10,6.043363e-09,-8.484030e-08,2.749377e-07,2.179463e-08,1.540531e-10,1.628901e-11
5.945000e-10,5.595575e-09,-6.774523e-08,2.754826e-07,9.498775e-09,7.383176e-11,-4.300384e-11
5.947500e-10,3.268995e-09,-3.306348e-08,1.965185e-07,-4.572130e-09,-1.707396e-11,-8.090839e-11
5.950000e-10,-9.777552e-11,7.011403e-09,7.307704e-08,-1.623115e-08,-9.117485e-11,-8.857081e-11
5.952500e-10,-3.319950e-09,4.015429e-08,-5.215701e-08,-2.231148e-08,-1.292936e-10,-6.782339e-11
5.955000e-10,-5.295688e-09,5.755304e-08,-1.424758e-07,-2.150552e-08,-1.250310e-10,-2.912171e-11
5.957500e-10,-5.392954e-09,5.608219e-08,-1.770122e-07,-1.459816e-08,-8.498632e-11,1.297418e-11
5.960000e-10,-3.655588e-09,3.853242e-08,-1.544745e-07,-4.073143e-09,-2.521211e-11,4.498215e-11
5.962500e-10,-7.614233e-10,1.206003e-08,-9.054209e-08,6.743313e-09,3.459817e-11,5.858562e-11
5.965000e-10,2.242093e-09,-1.446680e-08,-1.062578e-08,1.471485e-08,7.722879e-11,5.247124e-11
5.967500e-10,4.320524e-09,-3.329936e-08,5.916527e-08,1.778791e-08,9.257152e-11,3.165740e-11
5.970000e-10,4.811875e-09,-3.995168e-08,9.988747e-08,1.549614e-08,7.962745e-11,4.908024e-12
5.972500e-10,3.637031e-09,-3.410287e-08,1.042792e-07,8.961476e-09,4.564169e-11,-1.863852e-11
5.975000e-10,1.295120e-09,-1.914696e-08,7.708121e-08,4.335140e-10,2.984219e-12,-3.241136e-11
5.977500e-10,-1.342464e-09,-6.981662e-10,3.170178e-08,-7.459218e-09,-3.504255e-11,-3.403446e-11
5.980000e-10,-3.355475e-09,1.536634e-08,-1.520689e-08,-1.250338e-08,-5.813247e-11,-2.532683e-11
5.982500e-10,-4.095581e-09,2.468047e-08,-4.929982e-08,-1.350485e-08,-6.154959e-11,-1.095091e-11
5.985000e-10,-3.392799e-09,2.547400e-08,-6.251079e-08,-1.054345e-08,-4.678301e-11,3.612016e-12
5.987500e-10,-1.583067e-09,1.873635e-08,-5.447803e-08,-4.834903e-09,-2.033864e-11,1.397066e-11
5.990000e-10,6.408989e-10,7.535367e-09,-3.138396e-08,1.724482e-09,8.750898e-12,1.800252e-11
5.992500e-10,2.491899e-09,-4.188327e-09,-2.970339e-09,7.169141e-09,3.182493e-11,1.604475e-11
5.995000e-10,3.365103e-09,-1.291679e-08,2.106258e-08,1.003937e-08,4.302278e-11,1.022371e-11
5.997500e-10,3.032709e-09,-1.653852e-08,3.405871e-08,9.756107e-09,4.060768e-11,3.325205e-12
6.000000e-10,1.695032e-09,-1.476908e-08,3.396997e-08,6.704893e-09,2.694804e-11,-2.305889e-12
6.002500e-10,-1.192067e-10,-8.963126e-09,2.321993e-08,8.242602e-08,7.330028e-12,-5.451167e-12
6.005000e-10,-1.757944e-09,-1.463082e-09,7.180070e-09,1.822041e-07,-1.191339e-11,-6.128041e-12
6.007500e-10,-2.677808e-09,5.251059e-09,-8.039204e-09,3.921717e-07,-2.533857e-11,-5.206909e-12
6.010000e-10,-2.621357e-09,9.324253e-09,-1.767183e-08,7.288083e-07,-2.983301e-11,-3.791301e-12
6.012500e-10,-1.682896e-09,9.983836e-09,-1.960716e-08,1.211192e-06,-2.521420e-11,-2.661362e-12
6.015000e-10,-2.489950e-10,7.599571e-09,-1.462869e-08,1.845355e-06,-1.392011e-11,-2.001564e-12
6.017500e-10,1.156088e-09,3.389170e-09,-5.671378e-09,2.625559e-06,7.915030e-15,-1.478583e-12
6.020000e-10,2.059633e-09,-1.086052e-09,3.507500e-09,3.545046e-06,1.227293e-11,-5.753401e-13
6.022500e-10,2.196895e-09,-4.448672e-09,9.717860e-09,4.617804e-06,1.957704e-11,1.012198e-12
6.025000e-10,1.584028e-09,-5.890977e-09,1.131929e-08,5.900268e-06,2.043788e-11,3.115982e-12
6.027500e-10,4.895257e-10,-5.323651e-09,8.532103e-09,7.303122e-06,1.538891e-11,5.096038e-12
6.030000e-10,-6.776698e-10,-3.280141e-09,3.073062e-09,8.969404e-06,6.582266e-12,6.096625e-12
6.032500e-10,-1.518295e-09,-6.461650e-10,-2.663566e-09,1.078267e-05,-3.020080e-12,5.439888e-12
6.035000e-10,-1.776877e-09,1.673114e-09,-6.538266e-09,1.276993e-05,-1.058702e-11,2.979285e-12
6.037500e-10,-1.415651e-09,3.034650e-09,-7.379942e-09,1.496069e-05,-1.420788e-11,-7.476310e-13
6.040000e-10,-6.084482e-10,3.208828e-09,-5.267606e-09,1.747006e-05,-1.332500e-11,-4.642964e-12
6.042500e-10,3.364032e-10,2.375419e-09,-1.340893e-09,2.053140e-05,-8.729848e-12,-7.411685e-12
6.045000e-10,1.091776e-09,9.921397e-10,2.735094e-09,2.442791e-05,-2.176134e-12,-8.028982e-12
6.047500e-10,1.423484e-09,-4.006533e-10,5.423532e-09,2.924998e-05,4.234182e-12,-6.133610e-12
6.050000e-10,1.260658e-09,-1.366054e-09,5.848720e-09,3.477945e-05,8.690651e-12,-2.195001e-12
6.052500e-10,7.047501e-10,-1.689770e-09,4.038309e-09,4.090910e-05,1.015514e-11,2.614047e-12
6.055000e-10,-2.024647e-11,-1.405959e-09,8.239859e-10,4.761317e-05,8.566014e-12,6.798471e-12
6.057500e-10,-6.541577e-10,-7.379953e-10,-2.528228e-09,5.534973e-05,4.740522e-12,9.042156e-12
6.060000e-10,-9.910732e-10,1.141561e-11,-4.802587e-09,6.510535e-05,3.848076e-14,8.653111e-12
6.062500e-10,-9.430515e-10,5.756915e-10,-5.255146e-09,7.862194e-05,-4.088961e-12,5.797452e-12
6.065000e-10,-5.581943e-10,8.062765e-10,-3.834028e-09,9.793589e-05,-6.523817e-12,1.443059e-12
6.067500e-10,8.632813e-12,6.996764e-10,-1.142406e-09,1.232234e-04,-6.761326e-12,-2.964020e-12
6.070000e-10,5.580457e-10,3.702746e-10,1.819390e-09,1.503912e-04,-4.982610e-12,-5.976205e-12
6.072500e-10,9.172795e-10,-1.230014e-11,4.025317e-09,1.753996e-04,-1.923121e-12,-6.610618e-12
6.075000e-10,9.955050e-10,-2.936280e-10,4.773314e-09,1.991411e-04,1.402095e-12,-4.649965e-12
6.077500e-10,8.063532e-10,-3.870625e-10,3.897809e-09,2.268008e-04,4.021568e-12,-6.839600e-13
6.080000e-10,4.533811e-10,-2.930621e-10,1.785854e-09,2.675559e-04,5.281210e-12,4.112871e-12
6.082500e-10,8.707577e-11,-8.392726e-11,-7.917566e-10,3.329027e-04,4.996086e-12,8.383518e-12
6.085000e-10,-1.493197e-10,1.351163e-10,-2.962926e-09,4.275554e-04,3.450587e-12,1.103219e-11
6.087500e-10,-1.659000e-10,2.709109e-10,-4.047765e-09,5.243492e-04,1.263979e-12,1.156380e-11
6.090000e-10,5.044350e-11,2.763108e-10,-3.766076e-09,5.537545e-04,-8.248503e-13,1.021571e-11
6.092500e-10,4.407250e-10,1.623340e-10,-2.298342e-09,4.790336e-04,-2.182670e-12,7.851242e-12
6.095000e-10,9.021648e-10,-1.296352e-11,-1.926648e-10,3.326112e-04,-2.451172e-12,5.663898e-12
6.097500e-10,1.328072e-09,-1.718551e-10,1.839341e-09,1.751548e-04,-1.617687e-12,4.798802e-12
6.100000e-10,1.644728e-09,-2.485935e-10,3.162657e-09,6.703907e-05,2.225258e-14,6.017717e-12
6.102500e-10,1.833247e-09,-2.133134e-10,3.414942e-09,4.768422e-05,1.987786e-12,9.511039e-12
6.105000e-10,1.930778e-09,-8.033855e-11,2.599721e-09,1.238712e-04,3.776135e-12,1.490566e-11
6.107500e-10,2.013049e-09,1.005005e-10,1.055845e-09,2.725348e-04,5.014728e-12,2.145117e-11
6.110000e-10,2.166199e-09,2.647349e-10,-6.764034e-10,4.409786e-04,5.559049e-12,2.831145e-11
6.112500e-10,2.458439e-09,3.576881e-10,-2.041269e-09,5.476009e-04,5.513556e-12,3.486096e-11
6.115000e-10,2.921139e-09,3.534624e-10,-2.642403e-09,5.275133e-04,5.177804e-12,4.089191e-11
6.117500e-10,3.544457e-09,2.622714e-10,-2.352732e-09,3.848548e-04,4.941562e-12,4.667510e-11
6.120000e-10,4.286518e-09,1.245643e-10,-1.330711e-09,1.765460e-04,5.165042e-12,5.286839e-11
6.122500e-10,5.090851e-09,-4.886327e-12,5.367072e-11,-2.580204e-05,6.081038e-12,6.031573e-11
6.125000e-10,5.904384e-09,-7.661461e-11,1.351899e-09,-1.644293e-04,7.745395e-12,6.980941e-11
6.127500e-10,6.689093e-09,-6.280646e-11,2.182212e-09,-2.107517e-04,1.004520e-11,8.189222e-11
6.130000e-10,7.423902e-09,3.487291e-11,2.340954e-09,-1.670171e-04,1.275599e-11,9.675395e-11
6.132500e-10,8.097969e-09,1.878434e-10,1.848724e-09,-6.007425e-05,1.562527e-11,1.142394e-10
6.135000e-10,8.700454e-09,3.517901e-10,9.231645e-10,6.816279e-05,1.845415e-11,1.339464e-10
6.137500e-10,9.213677e-09,4.819966e-10,-1.062551e-10,1.731155e-04,2.115167e-11,1.553640e-10
6.140000e-10,9.615809e-09,5.474456e-10,-9.097044e-10,2.231038e-04,2.374755e-11,1.779954e-10
6.142500e-10,9.895936e-09,5.392659e-10,-1.257892e-09,2.111547e-04,2.636271e-11,2.014242e-10
6.145000e-10,1.007988e-08,4.714316e-10,-1.082392e-09,1.546126e-04,2.915056e-11,2.253135e-10
6.147500e-10,1.026057e-08,3.743943e-10,-4.807538e-10,8.467321e-05,3.223099e-11,2.493631e-10
6.150000e-10,1.062165e-08,2.845664e-10,3.298955e-10,3.225241e-05,3.564032e-11,2.732740e-10
6.152500e-10,1.143869e-08,2.335716e-10,1.091602e-09,1.438298e-05,3.931613e-11,2.967804e-10
6.155000e-10,1.305096e-08,2.407753e-10,1.589512e-09,2.867133e-05,4.312475e-11,3.197912e-10
6.157500e-10,1.581136e-08,3.110790e-10,1.714859e-09,6.064598e-05,4.692747e-11,3.426493e-10
6.160000e-10,2.001471e-08,4.378667e-10,1.489746e-09,9.131529e-05,5.066954e-11,3.664698e-10
6.162500e-10,2.582354e-08,6.092260e-10,1.049756e-09,1.041993e-04,5.446923e-11,3.934744e-10
6.165000e-10,3.322084e-08,8.146607e-10,5.935979e-10,9.195270e-05,5.868230e-11,4.272114e-10
6.167500e-10,4.201324e-08,1.049684e-09,3.181234e-10,5.812137e-05,6.392184e-11,4.725574e-10
6.170000e-10,5.189908e-08,1.316837e-09,3.597382e-10,1.497899e-05,7.102314e-11,5.354324e-10
6.172500e-10,6.258489e-08,1.623218e-09,7.593546e-10,-2.081529e-05,8.095569e-11,6.222302e-10
6.175000e-10,7.388683e-08,1.975932e-09,1.459202e-09,-3.505623e-05,9.469733e-11,7.390461e-10
6.177500e-10,8.577378e-08,2.377553e-09,2.329442e-09,-2.273786e-05,1.130956e-10,8.908528e-10
6.180000e-10,9.838280e-08,2.823801e-09,3.213993e-09,1.023772e-05,1.367471e-10,1.080823e-09
6.182500e-10,1.119459e-07,3.304326e-09,3.979843e-09,5.045989e-05,1.659230e-10,1.309986e-09
6.185000e-10,1.266162e-07,3.806006e-09,4.554450e-09,8.241944e-05,2.005621e-10,1.577316e-09
6.187500e-10,1.422819e-07,4.317207e-09,4.940849e-09,9.413529e-05,2.403320e-10,1.880255e-09
6.190000e-10,1.584346e-07,4.830754e-09,5.207602e-09,8.098599e-05,2.847456e-10,2.215505e-09
6.192500e-10,1.741652e-07,5.343881e-09,5.458575e-09,4.660501e-05,3.332978e-10,2.579809e-09
6.195000e-10,1.883428e-07,5.854768e-09,5.793486e-09,1.365624e-06,3.855778e-10,2.970441e-09
6.197500e-10,1.999802e-07,6.357092e-09,6.272422e-09,-4.061089e-05,4.413146e-10,3.385134e-09
6.200000e-10,2.087391e-07,6.835613e-09,6.895929e-09,-6.573943e-05,5.003306e-10,3.821414e-09
6.202500e-10,2.154938e-07,7.266515e-09,7.607387e-09,-6.600756e-05,5.624093e-10,4.275563e-09
6.205000e-10,2.228659e-07,7.625732e-09,8.317958e-09,-4.222359e-05,6.271271e-10,4.741732e-09
6.207500e-10,2.356327e-07,7.906588e-09,8.948157e-09,-3.398826e-06,6.937357e-10,5.211942e-09
6.210000e-10,2.608414e-07,8.145163e-09,9.475592e-09,3.707274e-05,7.612114e-10,5.677786e-09
6.212500e-10,3.071456e-07,8.447549e-09,9.975723e-09,6.640240e-05,8.285760e-10,6.134393e-09
6.215000e-10,3.828190e-07,9.007611e-09,1.064082e-08,7.647879e-05,8.955448e-10,6.586580e-09
6.217500e-10,4.940276e-07,1.010488e-08,1.176811e-08,6.570209e-05,9.634529e-10,7.056241e-09
6.220000e-10,6.450760e-07,1.208350e-08,1.372360e-08,3.866280e-05,1.036308e-09,7.589338e-09
6.222500e-10,8.394008e-07,1.531113e-08,1.688796e-08,4.366488e-06,1.121702e-09,8.260252e-09
6.225000e-10,1.082641e-06,2.012879e-08,2.160182e-08,-2.647457e-05,1.231249e-09,9.171110e-09
6.227500e-10,1.386586e-06,2.681657e-08,2.813849e-08,-4.470815e-05,1.380238e-09,1.044461e-08
6.230000e-10,1.764524e-06,3.558328e-08,3.671015e-08,-4.572233e-05,1.586361e-09,1.221053e-08
6.232500e-10,2.208333e-06,4.653643e-08,4.745771e-08,-3.080569e-05,1.867610e-09,1.458833e-08
6.235000e-10,2.685450e-06,5.961668e-08,6.040241e-08,-6.240362e-06,2.239766e-09,1.767023e-08
6.237500e-10,3.158804e-06,7.461148e-08,7.547072e-08,1.929021e-05,2.714077e-09,2.150958e-08
6.240000e-10,3.584780e-06,9.113703e-08,9.248190e-08,3.776990e-05,3.295761e-09,2.611753e-08
6.242500e-10,3.924097e-06,1.086043e-07,1.111173e-07,4.425606e-05,3.983850e-09,3.146986e-08
6.245000e-10,4.162029e-06,1.262435e-07,1.309506e-07,3.797432e-05,4.772546e-09,3.752237e-08
6.247500e-10,4.324580e-06,1.431982e-07,1.515531e-07,2.206214e-05,5.653639e-09,4.422836e-08
6.250000e-10,4.488657e-06,1.586908e-07,1.726766e-07,2.270864e-06,6.619086e-09,5.155045e-08
6.252500e-10,4.782658e-06,1.722082e-07,1.944614e-07,-1.498101e-05,7.662561e-09,5.945925e-08
6.255000e-10,5.367304e-06,1.835299e-07,2.175059e-07,-2.468465e-05,8.778990e-09,6.791557e-08
6.257500e-10,6.379532e-06,1.923957e-07,2.426277e-07,-2.475631e-05,9.961630e-09,7.683908e-08
6.260000e-10,7.816026e-06,1.978842e-07,2.704626e-07,-1.642999e-05,1.119732e-08,8.607385e-08
6.262500e-10,9.427949e-06,1.976629e-07,3.011607e-07,-3.470089e-06,1.246153e-08,9.536678e-08
6.265000e-10,1.080118e-05,1.870142e-07,3.341818e-07,9.361227e-06,1.371571e-08,1.043766e-07
6.267500e-10,1.150118e-05,1.579242e-07,3.684445e-07,1.795403e-05,1.490949e-08,1.127278e-07
6.270000e-10,1.116791e-05,9.896313e-08,4.029807e-07,2.007167e-05,1.598980e-08,1.201141e-07
6.272500e-10,9.634015e-06,-2.635713e-09,4.374573e-07,1.583383e-05,1.691723e-08,1.264450e-07
6.275000e-10,7.021894e-06,-1.554886e-07,4.717364e-07,7.417171e-06,1.768823e-08,1.320162e-07
6.277500e-10,3.777563e-06,-3.585783e-07,5.058411e-07,-1.866836e-06,1.835987e-08,1.376718e-07
6.280000e-10,6.131159e-07,-5.971968e-07,5.400380e-07,-8.798331e-06,1.907144e-08,1.449057e-07
6.282500e-10,-1.673107e-06,-8.396904e-07,5.734154e-07,-1.134673e-05,2.005494e-08,1.558357e-07
6.285000e-10,-2.446104e-06,-1.039561e-06,6.027275e-07,-9.242503e-06,2.162709e-08,1.730213e-07
6.287500e-10,-1.456690e-06,-1.144055e-06,6.221820e-07,-3.859483e-06,2.416136e-08,1.991502e-07
6.290000e-10,1.051198e-06,-1.107833e-06,6.243904e-07,2.460670e-06,2.804167e-08,2.366256e-07
6.292500e-10,4.379884e-06,-9.085528e-07,6.025528e-07,7.327077e-06,3.360600e-08,2.871559e-07
6.295000e-10,7.559035e-06,-5.597720e-07,5.536445e-07,9.123729e-06,4.109721e-08,3.514924e-07
6.297500e-10,9.626197e-06,-1.161758e-07,4.816585e-07,7.488193e-06,5.064206e-08,4.294615e-07
6.300000e-10,9.909804e-06,3.325322e-07,3.993733e-07,3.328989e-06,6.227202e-08,5.203771e-07
6.302500e-10,8.224696e-06,6.797728e-07,3.269749e-07,-1.592895e-06,7.596860e-08,6.237239e-07
6.305000e-10,4.936711e-06,8.289921e-07,2.873613e-07,-5.361890e-06,9.168899e-08,7.397355e-07
6.307500e-10,8.805735e-07,7.226551e-07,2.996765e-07,-6.626811e-06,1.093604e-07,8.695725e-07
6.310000e-10,-2.865320e-06,3.647096e-07,3.717299e-07,-5.065656e-06,1.288125e-07,1.015114e-06
6.312500e-10,-5.293238e-06,-1.716180e-07,4.939556e-07,-1.430848e-06,1.496145e-07,1.178236e-06
6.315000e-10,-5.770421e-06,-7.555269e-07,6.379846e-07,2.804867e-06,1.708438e-07,1.359635e-06
6.317500e-10,-4.233141e-06,-1.229231e-06,7.611794e-07,6.029018e-06,1.908572e-07,1.557596e-06
6.320000e-10,-1.202192e-06,-1.450554e-06,8.169474e-07,7.069576e-06,2.071733e-07,1.767201e-06
6.322500e-10,2.386326e-06,-1.335795e-06,7.686325e-07,5.583185e-06,2.165862e-07,1.980458e-06
6.325000e-10,5.471148e-06,-8.895378e-07,6.029433e-07,2.142291e-06,2.155931e-07,2.187641e-06
6.327500e-10,7.176431e-06,-2.107833e-07,3.383585e-07,-1.992605e-06,2.011227e-07,2.379849e-06
6.330000e-10,7.052283e-06,5.286772e-07,2.497243e-08,-5.335440e-06,1.714386e-07,2.552433e-06
6.332500e-10,5.185747e-06,1.129271e-06,-2.655232e-07,-6.711515e-06,1.269928e-07,2.708802e-06
6.335000e-10,2.156827e-06,1.420020e-06,-4.580555e-07,-5.671889e-06,7.096531e-08,2.864109e-06
6.337500e-10,-1.145637e-06,1.309956e-06,-4.959458e-07,-2.630658e-06,9.229079e-09,3.048446e-06
6.340000e-10,-3.793355e-06,8.187270e-07,-3.597992e-07,1.314828e-06,-5.042836e-08,3.308904e-06
6.342500e-10,-5.091724e-06,7.594713e-08,-7.721231e-08,4.793853e-06,-9.974654e-08,3.708183e-06
6.345000e-10,-4.772182e-06,-7.122082e-07,2.807603e-07,6.640027e-06,-1.318059e-07,4.315800e-06
6.347500e-10,-3.046025e-06,-1.320735e-06,6.166014e-07,6.272035e-06,-1.427647e-07,5.195882e-06
6.350000e-10,-5.107740e-07,-1.571460e-06,8.327093e-07,3.863589e-06,-1.330107e-07,6.402316e-06
6.352500e-10,2.050689e-06,-1.386893e-06,8.597767e-07,2.619068e-07,-1.073173e-07,7.983720e-06
6.355000e-10,3.908816e-06,-8.153356e-07,6.786478e-07,-3.311462e-06,-7.384643e-08,1.000220e-05
6.357500e-10,4.591327e-06,-1.866065e-08,3.286174e-07,-5.678331e-06,-4.216954e-08,1.256432e-05
6.360000e-10,3.997074e-06,7.743315e-07,-1.011212e-07,-6.098946e-06,-2.079471e-08,1.582894e-05
6.362500e-10,2.394806e-06,1.335233e-06,-4.952085e-07,-4.506427e-06,-1.488160e-08,1.991977e-05
